time,turbine_num,wind_speed,kw,wind_speed_sd,wind_speed_max,torque_actual_value,blade_1_actual_angle,blade_2_actual_angle,blade_3_actual_angle,blade_1_2_act_angle_diff,blade_2_3_act_angle_diff,blade_3_1_act_angle_diff,ot,sot,dt,lot,wot,est,mt,rt,eect
2015-11-29 08:20:00,22,0.4554905782975959,0.9570021919905362,0.21600877192982454,0.3464977645305514,0.9550213260953858,0.5099775580760599,0.5007216443537551,0.11544164371955096,0.0003501165608706998,0.008840328880234831,0.009384594244133421,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 08:30:00,22,0.4678362573099416,0.9131936954176959,0.22587719298245612,0.37350968703427717,0.9179914695618456,0.5160429429247285,0.5056985019658587,0.12592671044270282,0.0003501165608706637,0.008927854588626268,0.009473968794939414,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 08:40:00,22,0.4957764782326186,0.8764587175115688,0.2631578947368421,0.3768628912071535,0.886874757658007,0.5284769818644992,0.5160503657990345,0.14785003177292944,8.752914188407573e-05,0.009015380229028232,0.009295219621859642,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 08:50:00,22,0.46003898635477586,0.9389165303921228,0.23026315789473684,0.3517138599105812,0.9407716169057775,0.514223327470128,0.5042054446822277,0.12285532726117349,0.0003501165608707085,0.008840328880234845,0.009384594244133446,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 09:00:00,22,0.43989603638726454,0.9989979471834661,0.21271929824561403,0.34556631892697465,0.990791004265219,0.5065809425608054,0.4980341412432191,0.10961660665113324,0.00017505828310163221,0.00892785458862628,0.00929521962185964,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 09:10:00,22,0.423651721897336,0.9826206464632405,0.21052631578947367,0.31352459016393447,0.9749903063202793,0.49438951901498146,0.4879311202906485,0.08822283414530821,0.00035011656087066575,0.008840328880234859,0.009384594244133414,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 09:20:00,22,0.4200779727095518,0.9735395428134024,0.20723684210526316,0.3390461997019374,0.9667506785575805,0.4880208649238794,0.4826556512218186,0.07720821859775472,0.00043764569608905534,0.008665277262149681,0.009295219621859628,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 09:30:00,22,0.5435347628330086,0.9966111130440832,0.3355263157894737,0.46162444113263784,0.9893369523070957,0.5310244435009401,0.5181406459961181,0.15219233213302266,8.752914188410662e-05,0.009102905800774096,0.009384594244133447,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 09:40:00,22,0.49025341130604294,0.9974879092585505,0.2927631578947368,0.48267511177347244,0.990791004265219,0.5210165585006368,0.510028368088389,0.1346113111628892,8.75291418841106e-05,0.009365482097409998,0.009473968794939447,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 09:50:00,22,0.46393762183235876,0.9953759437737031,0.24342105263157893,0.389344262295082,0.9871074059713068,0.507066173348699,0.4983327526999453,0.1104638847701758,0.00035011656087069785,0.008752803104520451,0.009295219621859632,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 10:00:00,22,0.5393112410656271,0.9985804251765771,0.37938596491228066,0.49236214605067063,0.990791004265219,0.5299326742281798,0.5173443487781815,0.15070959542469817,8.752914188411417e-05,0.008927854588626265,0.009027095333037888,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 10:10:00,22,0.5149447693307344,0.9962423019379979,0.35416666666666663,0.44877049180327866,0.9909848778596355,0.5290835203493661,0.5164982829841238,0.14880321965685236,0.00017505828310161853,0.009015380229028199,0.00938459424413341,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 10:20:00,22,0.4434697855750488,0.9823109843081312,0.29605263157894735,0.4165424739195231,0.9750872431174874,0.5022745193182507,0.4944508037625044,0.10199110357975005,0.00026258742298600863,0.008927854588626282,0.009384594244133423,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 10:30:00,22,0.4974009096816115,0.9986500121777252,0.26206140350877194,0.39716840536512665,0.9911787514540519,0.5218050585309637,0.5106255910018415,0.1359881381063334,0.0,0.0092779567356315,0.009473968794939426,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 10:40:00,22,0.5159194282001301,0.9984308131241083,0.34868421052631576,0.4832339791356185,0.990791004265219,0.5264754048644387,0.5143582342109193,0.14393137047235754,0.00017505828310161362,0.009277956735631537,0.009652717679425655,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 10:50:00,22,0.5246913580246915,0.9984203750739362,0.27741228070175433,0.4491430700447094,0.991663435440093,0.5299933280766664,0.5171452744736973,0.15039186613005717,0.00035011656087070153,0.00884032888023484,0.009384594244133434,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 11:00:00,22,0.4658869395711501,0.9987195991788733,0.2927631578947368,0.37816691505216093,0.991663435440093,0.5118578273791472,0.5023640073657493,0.11883075619572125,0.00017505828310162433,0.008927854588626273,0.009295219621859627,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 11:10:00,22,0.4883040935672516,0.9987126404787585,0.24122807017543862,0.39716840536512665,0.9902093834819697,0.5150118275004548,0.5050017419001642,0.12433806396949798,8.752914188411872e-05,0.009015380229028157,0.00929521962185961,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 11:20:00,22,0.48927875243664726,0.9979332660658988,0.2664473684210526,0.4325633383010432,0.990306320279178,0.5222296354703706,0.5108246653063256,0.13672950646049567,0.0002625874229860194,0.009015380229028173,0.009473968794939417,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 11:30:00,22,0.6497725795971412,0.9996590236943739,0.4824561403508772,0.5586810730253353,0.994280728964715,0.5558925213804815,0.5383466879012592,0.19540351620419402,0.00043764569608907344,0.008927854588626279,0.009563343273597074,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 11:40:00,22,0.607537361923327,0.9981176716189415,0.37609649122807015,0.565387481371088,0.9922450562233424,0.5514041365924668,0.5348628875727865,0.18756619360305019,8.752914188408355e-05,0.009277956735631542,0.009563343273597067,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 11:50:00,22,0.6903833658219625,0.48200132215302177,0.6282894736842104,0.7077123695976154,0.4902093834819698,0.7459210286892703,0.6945702483451949,0.5328320271128998,8.752914188419255e-05,0.00481408432625636,0.004826412428742619,300.0,275.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0
2015-11-29 12:00:00,22,0.5847953216374271,0.0049511151316934,0.5921052631578947,0.7382637853949329,0.020841411399767352,0.9847758840298416,0.8905091325337182,0.9556238085151452,0.0,0.0,0.0,0.0,26.0,0.0,0.0,574.0,0.0,0.0,0.0,0.0
2015-11-29 12:10:00,22,0.5142949967511372,0.6594551337810096,0.3355263157894737,0.4402011922503725,0.6647925552539745,0.6009583308060896,0.5755238142636739,0.2779072230459649,8.752914188411334e-05,0.006127001834005102,0.006345821448132548,416.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 12:20:00,22,0.48408057179987013,0.9984447305243379,0.26206140350877194,0.4206408345752608,0.9906940674680108,0.5173773275914356,0.5068929477927637,0.1282567252700699,0.00017505828310163262,0.009102905800774098,0.00947396879493946,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 12:30:00,22,0.47985705003248874,0.9981976966702619,0.26754385964912275,0.3921385991058122,0.9902093834819697,0.5195608661369564,0.508634847957,0.13228129633552213,0.00026258742298602235,0.008840328880234843,0.009295219621859634,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 12:40:00,22,0.4753086419753087,0.9982359695208934,0.2587719298245614,0.3828241430700447,0.9912756882512601,0.5105840965609267,0.5012690986910865,0.11650074136835417,0.00026258742298603395,0.008927854588626256,0.009384594244133421,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 12:50:00,22,0.4623131903833659,0.9954246546745068,0.2357456140350877,0.40033532041728764,0.9877859635517642,0.5070055195002122,0.49828298412382427,0.11014615547553486,0.0003501165608706788,0.008927854588626275,0.009473968794939436,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 13:00:00,22,0.474333983105913,0.9988170209804809,0.2598684210526316,0.4027570789865872,0.9915664986428848,0.5111299811973069,0.5018165530284179,0.11745392925227705,8.752914188411249e-05,0.009102905800774077,0.009384594244133435,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 13:10:00,22,0.5214424951267058,0.9986604502278975,0.3355263157894737,0.525521609538003,0.9912756882512601,0.5261721356220052,0.5141093913303141,0.14350773141283626,0.00017505828310163452,0.009190431303197355,0.00956334327359705,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 13:20:00,22,0.5367121507472387,0.9988622525312272,0.3114035087719298,0.4541728763040238,0.9920511826289259,0.5333292897434342,0.5200816204648385,0.1562169031984749,0.0,0.009190431303197385,0.009384594244133446,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 13:30:00,22,0.4844054580896687,0.9983994989735918,0.2631578947368421,0.39344262295081966,0.9910818146568438,0.5178625583793292,0.5071915592494899,0.12889218385935183,0.0003501165608707176,0.009102905800774073,0.009652717679425682,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 13:40:00,22,0.42884990253411315,0.9930517379353536,0.22587719298245612,0.3481743666169896,0.9860411012020162,0.49966640383332317,0.4923605235654208,0.09754289345477654,0.00017505828310164466,0.00892785458862628,0.009295219621859658,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 13:50:00,22,0.474333983105913,0.9862078563724295,0.34100877192982454,0.46162444113263784,0.9792555253974409,0.5115545581367137,0.5020156273329021,0.11819529760643932,0.00035011656087071,0.008840328880234833,0.009384594244133434,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 14:00:00,22,0.37459389213775185,0.9182109182004801,0.18092105263157893,0.2777570789865872,0.9125630089181853,0.4767392491053557,0.47349823321554774,0.057614912094895145,0.0002625874229860239,0.008752803104520455,0.009205844928798695,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 14:10:00,22,0.3931124106562704,0.9321283184301172,0.1864035087719298,0.28166915052160957,0.9260372237301279,0.4806210954085036,0.47668342208729414,0.06428722728235543,0.00026258742298602717,0.008840328880234838,0.009295219621859634,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 14:20:00,22,0.3723196881091619,0.8325632371872934,0.27192982456140347,0.3360655737704918,0.832299340829779,0.47479832595378174,0.4719554073557956,0.05422579961872485,0.0001750582831016443,0.008840328880234838,0.009205844928798704,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 14:30:00,22,0.4392462638076674,0.9768379666678264,0.3059210526315789,0.3694113263785395,0.9702404032570764,0.497968096075696,0.4909172348579107,0.09425969074348656,0.00026258742298602636,0.00910290580077407,0.009563343273597058,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 14:40:00,22,0.44931773879142306,0.9842037507393618,0.2730263157894736,0.40815946348733234,0.9764443582784025,0.5023958270152241,0.4945503409147465,0.10241474263927133,0.00026258742298602294,0.008752803104520458,0.009205844928798697,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 14:50:00,22,0.467511371020143,0.9924602484255941,0.3081140350877193,0.40685543964232485,0.9847809228383094,0.5068235579547522,0.4982332155477032,0.11025206524041517,0.00017505828310162183,0.008752803104520453,0.009116470165631224,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 15:00:00,22,0.4691358024691359,0.9971225775025225,0.22807017543859648,0.3450074515648286,0.9898216362931368,0.5082792503184327,0.49932812422236605,0.11258208006778225,0.00035011656087065985,0.008752803104520455,0.009295219621859599,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 15:10:00,22,0.4324236517218974,0.9409345534254201,0.22039473684210525,0.35637108792846495,0.9420317952694843,0.5031236731970643,0.49509779525207787,0.10347384028807455,0.00035011656087070625,0.008840328880234848,0.009384594244133446,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 15:20:00,22,0.3908382066276804,0.9023798754392679,0.18201754385964913,0.3001117734724292,0.8973439317564947,0.47649663371140893,0.4734484646394267,0.05719127303537386,0.0,0.009015380229028203,0.009205844928798706,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 15:30:00,22,0.3765432098765432,0.8790056017535924,0.14144736842105265,0.26657973174366617,0.8737882900348972,0.4727967489537211,0.4704125814960434,0.05094259690743486,0.0,0.008840328880234847,0.009027095333037907,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 15:40:00,22,0.36777128005198184,0.8209074144949723,0.2006578947368421,0.27328614008941876,0.816886390073672,0.4704312488627403,0.46827253272283886,0.046494386782461344,0.00035011656087068316,0.008752803104520465,0.009295219621859632,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 15:50:00,22,0.3927875243664718,0.9339271424097978,0.1732456140350877,0.29079731743666165,0.9271035284994184,0.4798325953781767,0.47603643059772066,0.06280449057403092,0.00026258742298602267,0.008927854588626263,0.009384594244133418,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 16:00:00,22,0.41000649772579606,0.9644688772137365,0.16447368421052633,0.29508196721311475,0.9574447460255914,0.48395705707527137,0.47956999950231427,0.07011226435077314,0.0,0.009102905800774065,0.009295219621859623,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 16:10:00,22,0.39863547758284607,0.942889948157684,0.19736842105263158,0.3004843517138599,0.9358278402481582,0.4816522108327773,0.4775792564574728,0.06608769328532091,0.0001750582831016419,0.00892785458862626,0.00929521962185963,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 16:20:00,22,0.42430149447693316,0.9806408962805747,0.20614035087719296,0.30979880774962737,0.9742148119426134,0.4922666343179474,0.4863385258547753,0.08462190213937726,8.752914188409899e-05,0.009015380229028192,0.009295219621859625,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 16:30:00,22,0.41780376868096175,0.9655474757315333,0.16118421052631576,0.3103576751117735,0.9588018611865065,0.484806210954085,0.48011745383964566,0.07159500105909765,0.0002625874229860259,0.008840328880234838,0.009295219621859632,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 16:40:00,22,0.4226770630279403,0.971180543474479,0.2532894736842105,0.353204172876304,0.9628732066692517,0.4965730575605022,0.48972278903100586,0.0921414954458801,0.00035011656087069145,0.008752803104520463,0.009295219621859639,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 16:50:00,22,0.4346978557504874,0.9859538638182388,0.2214912280701754,0.3310357675111773,0.9781892206281505,0.4988172499545096,0.4917633006519684,0.09616606651133233,0.0,0.009015380229028208,0.009205844928798711,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 17:00:00,22,0.43502274204028596,0.9820256776034235,0.2478070175438596,0.34482116244411326,0.9751841799146956,0.49590586522714863,0.48942417757427964,0.09108239779707689,8.752914188411166e-05,0.00910290580077408,0.009205844928798695,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 17:10:00,22,0.4041585445094218,0.9660171879892836,0.18421052631578944,0.28166915052160957,0.9587049243892981,0.48535209559046516,0.4806649081769771,0.07254818894302054,8.752914188410799e-05,0.0090153802290282,0.009295219621859642,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 17:20:00,22,0.44119558154645877,0.9932431021885112,0.19736842105263158,0.331408345752608,0.985459480418767,0.4973615575908291,0.4904195490967004,0.09341241262444397,0.0002625874229860218,0.008927854588626272,0.009384594244133425,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 17:30:00,22,0.43664717348927884,0.9903865557913781,0.1732456140350877,0.3245156482861401,0.9830360604885615,0.49620913446958204,0.4895734833026428,0.09150603685659817,8.752914188409506e-05,0.00901538022902821,0.009295219621859639,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 17:40:00,22,0.43209876543209885,0.9871333634877005,0.22916666666666663,0.32619225037257826,0.9790616518030244,0.4976648268332625,0.4908176977056687,0.09436560050836687,0.0,0.008840328880234859,0.009027095333037919,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 17:50:00,22,0.43372319688109173,0.9867854284819596,0.21052631578947367,0.34035022354694483,0.9790616518030244,0.4951173651968217,0.48867764893246407,0.08981148061851302,8.752914188410078e-05,0.008840328880234848,0.009116470165631248,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 18:00:00,22,0.43827160493827166,0.9872586200897673,0.22916666666666663,0.3604694485842027,0.9800310197751066,0.5006368654091102,0.49330612651172057,0.09881381063334038,8.752914188409031e-05,0.009540532606333715,0.009652717679425675,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 18:10:00,22,0.42495126705653025,0.984638669496538,0.18969298245614036,0.3353204172876304,0.9773167894532765,0.4914781342876205,0.48569153436520185,0.08292734590129211,8.75291418841036e-05,0.009277956735631516,0.00956334327359706,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 18:20:00,22,0.4113060428849903,0.9746111826310844,0.20614035087719296,0.30998509687034276,0.9676231097324545,0.48899132649966637,0.4837505598964814,0.07879686507095954,8.752914188410524e-05,0.009277956735631506,0.009384594244133411,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 18:30:00,22,0.3924626380766732,0.9279809331616853,0.1864035087719298,0.29694485842026824,0.9218689414501745,0.48104567234791046,0.4772308764246255,0.06513450540139801,8.7529141884097e-05,0.009102905800774067,0.009205844928798697,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 18:40:00,22,0.3862897985705004,0.9013708639226191,0.17763157894736842,0.28464977645305517,0.8952113222179139,0.47607205677200215,0.4730005474543374,0.05644990468121161,0.000175058283101638,0.008840328880234838,0.009205844928798695,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 18:50:00,22,0.3310591293047434,0.7500608886260047,0.16776315789473684,0.2600596125186289,0.7499030632027918,0.46436586401407165,0.4634947494152193,0.03622113958907011,0.0,0.008840328880234843,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 19:00:00,22,0.34405458089668617,0.8034202011064332,0.16557017543859648,0.25763785394932937,0.7998255137650252,0.468550979559653,0.4668790125914498,0.04310527430629103,8.752914188409907e-05,0.00910290580077408,0.009384594244133423,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 19:10:00,22,0.3583495776478233,0.8003548937058557,0.1589912280701754,0.26732488822652756,0.7970143466459867,0.4687329411051131,0.46707808689593394,0.04331709383605169,0.0,0.009277956735631513,0.009473968794939438,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 19:20:00,22,0.34113060428849906,0.7054938937406492,0.12061403508771928,0.23137108792846495,0.7063784412563009,0.4607266331048705,0.46050863484795707,0.02986655369625079,0.0,0.008840328880234845,0.009027095333037905,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 19:30:00,22,0.3219623131903834,0.6101075119167739,0.11513157894736842,0.21516393442622953,0.6250484683986041,0.4547825559531752,0.4556313143880954,0.018534208854056343,0.0,0.009628057752145872,0.009831466269873272,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 19:40:00,22,0.32488628979857054,0.6197418322257402,0.10307017543859648,0.21460506706408344,0.6296044978673905,0.45490386365014857,0.45568108296421644,0.019063757678457954,8.752914188410217e-05,0.009277956735631516,0.009563343273597058,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 19:50:00,22,0.3099415204678363,0.5270971782471034,0.11074561403508772,0.2062220566318927,0.5631058549825514,0.4502941711651604,0.4517991340267755,0.011755983901715738,0.0002625874229860193,0.008490225380105064,0.008937720431699298,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 20:00:00,22,0.2846003898635478,0.4038794753140113,0.1074561403508772,0.18945603576751116,0.47256688639007366,0.44829259416509976,0.45010700243866025,0.00815505189578479,0.00035011656087068906,0.008490225380105064,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 20:10:00,22,0.27452891487979214,0.3487213388539021,0.09649122807017543,0.19038748137108794,0.42933307483520744,0.44829259416509976,0.45010700243866025,0.00815505189578479,0.00035011656087068906,0.008490225380105064,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 20:20:00,22,0.25958414554905784,0.29663546849448524,0.10964912280701754,0.18274962742175857,0.38561457929430015,0.44829259416509976,0.45010700243866025,0.008260961660665114,0.00035011656087068906,0.008402699341764339,0.008937720431699298,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 20:30:00,22,0.25990903183885644,0.285752061514909,0.09320175438596491,0.18312220566318926,0.37669639395114385,0.44823194031661306,0.45010700243866025,0.00815505189578479,0.0002625874229860205,0.008490225380105064,0.008937720431699298,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 20:40:00,22,0.2690058479532164,0.3103336696705056,0.07127192982456139,0.17008196721311475,0.3980224893369523,0.44823194031661306,0.45010700243866025,0.00815505189578479,0.0002625874229860205,0.008490225380105064,0.008937720431699298,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 20:50:00,22,0.2722547108512021,0.3252392053164469,0.10087719298245613,0.19411326378539492,0.4103334625823963,0.44823194031661306,0.4500572338625392,0.00815505189578479,0.0003501165608706893,0.008402699341764337,0.008937720431699298,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 21:00:00,22,0.2699805068226121,0.3233255627848718,0.08442982456140351,0.1799552906110283,0.4085886002326483,0.44829259416509976,0.45010700243866025,0.008260961660665114,0.00035011656087068906,0.008402699341764339,0.008937720431699298,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 21:10:00,22,0.25990903183885644,0.30046275355763546,0.09100877192982455,0.1754843517138599,0.38958898797983715,0.44823194031661306,0.45010700243866025,0.00815505189578479,0.0002625874229860205,0.008490225380105064,0.008937720431699298,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 21:20:00,22,0.2582846003898636,0.27719981907379704,0.09539473684210525,0.1695230998509687,0.3690383869716945,0.44829259416509976,0.45010700243866025,0.00815505189578479,0.00035011656087068906,0.008490225380105064,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 21:30:00,22,0.24236517218973364,0.23413938276329982,0.09429824561403509,0.16020864381520117,0.33006979449398993,0.44829259416509976,0.45010700243866025,0.00815505189578479,0.00035011656087068906,0.008490225380105064,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 21:40:00,22,0.23034437946718653,0.1923454298736996,0.09100877192982455,0.15536512667660207,0.28896859247770457,0.44829259416509976,0.45010700243866025,0.00815505189578479,0.00035011656087068906,0.008490225380105064,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 21:50:00,22,0.23684210526315794,0.20383772311332243,0.09978070175438596,0.16020864381520117,0.30118262892594033,0.44829259416509976,0.45010700243866025,0.00815505189578479,0.00035011656087068906,0.008490225380105064,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 22:00:00,22,0.23424301494476937,0.19154865871055285,0.07127192982456139,0.1507078986587183,0.28945327646374563,0.44829259416509976,0.45010700243866025,0.00815505189578479,0.00035011656087068906,0.008490225380105064,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 22:10:00,22,0.25113710201429507,0.2395741275529731,0.07456140350877193,0.16020864381520117,0.3355951919348585,0.44829259416509976,0.45010700243866025,0.00815505189578479,0.00035011656087068906,0.008490225380105064,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 22:20:00,22,0.24788823911630933,0.2259559514282732,0.08223684210526316,0.15834575260804767,0.32289647150058165,0.44823194031661306,0.45010700243866025,0.00815505189578479,0.0002625874229860205,0.008490225380105064,0.008937720431699298,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 22:30:00,22,0.23001949317738796,0.18037298632615428,0.08552631578947367,0.1643070044709389,0.2747188832880962,0.44829259416509976,0.45010700243866025,0.00815505189578479,0.00035011656087068906,0.008490225380105064,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 22:40:00,22,0.22871994801819368,0.1656066246825093,0.07456140350877193,0.1492175856929955,0.26134160527336175,0.44829259416509976,0.45010700243866025,0.00815505189578479,0.00035011656087068906,0.008490225380105064,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 22:50:00,22,0.23651721897335934,0.18913051042065343,0.08442982456140351,0.1521982116244411,0.28712679333074836,0.44829259416509976,0.45010700243866025,0.00815505189578479,0.00035011656087068906,0.008490225380105064,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 23:00:00,22,0.21897335932423653,0.14653282766779166,0.08223684210526316,0.1572280178837556,0.2360411012020163,0.44829259416509976,0.45010700243866025,0.00815505189578479,0.00035011656087068906,0.008490225380105064,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 23:10:00,22,0.2218973359324237,0.14656414181830835,0.07675438596491227,0.1464232488822653,0.23642884839084916,0.44829259416509976,0.45010700243866025,0.00815505189578479,0.00035011656087068906,0.008490225380105064,0.009027095333037903,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 23:20:00,22,0.21182586094866798,0.1405866184196792,0.07894736842105263,0.147354694485842,0.22673516867002713,0.44829259416509976,0.45010700243866025,0.008260961660665114,0.00035011656087068906,0.008402699341764339,0.008937720431699298,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29 23:30:00,22,0.19265756985055232,0.09541073727427717,0.06578947368421052,0.12984351713859912,0.15858860023264834,0.44962697883180686,0.4512019111133231,0.010590976488032196,0.0003501165608706901,0.008402699341764337,0.008937720431699298,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
